/etc/ld.so.cache,/etc/ld.so.cache,
/lib/librt.so.1,/lib/librt-2.11.3.so,libc6
/lib/libc.so.6,/lib/libc-2.11.3.so,libc6
/lib/libpthread.so.0,/lib/libpthread-2.11.3.so,libc6
/lib/libncurses.so.5,/lib/libncurses.so.5.7,libncurses5
/lib/libdl.so.2,/lib/libdl-2.11.3.so,libc6
/dev/tty,/dev/tty,dev
/lib/libselinux.so.1,/lib/libselinux.so.1,libselinux1
/tmp/ccXGx9vb.s,/tmp/ccXGx9vb.s,temp
/usr/lib/libmpfr.so.4,/usr/lib/libmpfr.so.4.0.0,libmpfr4
/usr/lib/libgmp.so.3,/usr/lib/libgmp.so.3.5.2,libgmp3c2
/usr/include/c++/4.4/string,/usr/include/c++/4.4/string,libstdc++6-4.4-dev
/usr/include/c++/4.4/i486-linux-gnu/bits/c++config.h,/usr/include/c++/4.4/i486-linux-gnu/bits/c++config.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/i486-linux-gnu/bits/os_defines.h,/usr/include/c++/4.4/i486-linux-gnu/bits/os_defines.h,libstdc++6-4.4-dev
/usr/include/features.h,/usr/include/features.h,libc6-dev
/usr/include/bits/predefs.h,/usr/include/bits/predefs.h,libc6-dev
/usr/include/sys/cdefs.h,/usr/include/sys/cdefs.h,libc6-dev
/usr/include/bits/wordsize.h,/usr/include/bits/wordsize.h,libc6-dev
/usr/include/gnu/stubs.h,/usr/include/gnu/stubs.h,libc6-dev
/usr/include/gnu/stubs-32.h,/usr/include/gnu/stubs-32.h,libc6-dev
/usr/include/c++/4.4/i486-linux-gnu/bits/cpu_defines.h,/usr/include/c++/4.4/i486-linux-gnu/bits/cpu_defines.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stringfwd.h,/usr/include/c++/4.4/bits/stringfwd.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/char_traits.h,/usr/include/c++/4.4/bits/char_traits.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_algobase.h,/usr/include/c++/4.4/bits/stl_algobase.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/cstddef,/usr/include/c++/4.4/cstddef,libstdc++6-4.4-dev
/usr/lib/gcc/i486-linux-gnu/4.4.5/include/stddef.h,/usr/lib/gcc/i486-linux-gnu/4.4/include/stddef.h,gcc-4.4
/usr/include/c++/4.4/bits/functexcept.h,/usr/include/c++/4.4/bits/functexcept.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/exception_defines.h,/usr/include/c++/4.4/exception_defines.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/cpp_type_traits.h,/usr/include/c++/4.4/bits/cpp_type_traits.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/ext/type_traits.h,/usr/include/c++/4.4/ext/type_traits.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/ext/numeric_traits.h,/usr/include/c++/4.4/ext/numeric_traits.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_pair.h,/usr/include/c++/4.4/bits/stl_pair.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/move.h,/usr/include/c++/4.4/bits/move.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/concept_check.h,/usr/include/c++/4.4/bits/concept_check.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_iterator_base_types.h,/usr/include/c++/4.4/bits/stl_iterator_base_types.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_iterator_base_funcs.h,/usr/include/c++/4.4/bits/stl_iterator_base_funcs.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_iterator.h,/usr/include/c++/4.4/bits/stl_iterator.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/debug/debug.h,/usr/include/c++/4.4/debug/debug.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/postypes.h,/usr/include/c++/4.4/bits/postypes.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/cwchar,/usr/include/c++/4.4/cwchar,libstdc++6-4.4-dev
/usr/include/wchar.h,/usr/include/wchar.h,libc6-dev
/usr/include/stdio.h,/usr/include/stdio.h,libc6-dev
/usr/lib/gcc/i486-linux-gnu/4.4.5/include/stdarg.h,/usr/lib/gcc/i486-linux-gnu/4.4/include/stdarg.h,gcc-4.4
/usr/include/bits/wchar.h,/usr/include/bits/wchar.h,libc6-dev
/usr/include/xlocale.h,/usr/include/xlocale.h,libc6-dev
/usr/include/c++/4.4/bits/allocator.h,/usr/include/c++/4.4/bits/allocator.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/i486-linux-gnu/bits/c++allocator.h,/usr/include/c++/4.4/i486-linux-gnu/bits/c++allocator.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/ext/new_allocator.h,/usr/include/c++/4.4/ext/new_allocator.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/new,/usr/include/c++/4.4/new,libstdc++6-4.4-dev
/usr/include/c++/4.4/exception,/usr/include/c++/4.4/exception,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/localefwd.h,/usr/include/c++/4.4/bits/localefwd.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/i486-linux-gnu/bits/c++locale.h,/usr/include/c++/4.4/i486-linux-gnu/bits/c++locale.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/clocale,/usr/include/c++/4.4/clocale,libstdc++6-4.4-dev
/usr/include/locale.h,/usr/include/locale.h,libc6-dev
/usr/include/bits/locale.h,/usr/include/bits/locale.h,libc6-dev
/usr/include/c++/4.4/iosfwd,/usr/include/c++/4.4/iosfwd,libstdc++6-4.4-dev
/usr/include/c++/4.4/cctype,/usr/include/c++/4.4/cctype,libstdc++6-4.4-dev
/usr/include/ctype.h,/usr/include/ctype.h,libc6-dev
/usr/include/bits/types.h,/usr/include/bits/types.h,libc6-dev
/usr/include/bits/typesizes.h,/usr/include/bits/typesizes.h,libc6-dev
/usr/include/endian.h,/usr/include/endian.h,libc6-dev
/usr/include/bits/endian.h,/usr/include/bits/endian.h,libc6-dev
/usr/include/bits/byteswap.h,/usr/include/bits/byteswap.h,libc6-dev
/usr/include/c++/4.4/bits/ostream_insert.h,/usr/include/c++/4.4/bits/ostream_insert.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/cxxabi-forced.h,/usr/include/c++/4.4/cxxabi-forced.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_function.h,/usr/include/c++/4.4/bits/stl_function.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/backward/binders.h,/usr/include/c++/4.4/backward/binders.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/basic_string.h,/usr/include/c++/4.4/bits/basic_string.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/ext/atomicity.h,/usr/include/c++/4.4/ext/atomicity.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/i486-linux-gnu/bits/gthr.h,/usr/include/c++/4.4/i486-linux-gnu/bits/gthr.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/i486-linux-gnu/bits/gthr-default.h,/usr/include/c++/4.4/i486-linux-gnu/bits/gthr-default.h,libstdc++6-4.4-dev
/usr/include/pthread.h,/usr/include/pthread.h,libc6-dev
/usr/include/sched.h,/usr/include/sched.h,libc6-dev
/usr/include/time.h,/usr/include/time.h,libc6-dev
/usr/include/bits/sched.h,/usr/include/bits/sched.h,libc6-dev
/usr/include/bits/time.h,/usr/include/bits/time.h,libc6-dev
/usr/include/signal.h,/usr/include/signal.h,libc6-dev
/usr/include/bits/sigset.h,/usr/include/bits/sigset.h,libc6-dev
/usr/include/bits/pthreadtypes.h,/usr/include/bits/pthreadtypes.h,libc6-dev
/usr/include/bits/setjmp.h,/usr/include/bits/setjmp.h,libc6-dev
/usr/include/unistd.h,/usr/include/unistd.h,libc6-dev
/usr/include/bits/posix_opt.h,/usr/include/bits/posix_opt.h,libc6-dev
/usr/include/bits/environments.h,/usr/include/bits/environments.h,libc6-dev
/usr/include/bits/confname.h,/usr/include/bits/confname.h,libc6-dev
/usr/include/getopt.h,/usr/include/getopt.h,libc6-dev
/usr/include/c++/4.4/i486-linux-gnu/bits/atomic_word.h,/usr/include/c++/4.4/i486-linux-gnu/bits/atomic_word.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/initializer_list,/usr/include/c++/4.4/initializer_list,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/basic_string.tcc,/usr/include/c++/4.4/bits/basic_string.tcc,libstdc++6-4.4-dev
/usr/include/c++/4.4/vector,/usr/include/c++/4.4/vector,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_construct.h,/usr/include/c++/4.4/bits/stl_construct.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_uninitialized.h,/usr/include/c++/4.4/bits/stl_uninitialized.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_vector.h,/usr/include/c++/4.4/bits/stl_vector.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_bvector.h,/usr/include/c++/4.4/bits/stl_bvector.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/vector.tcc,/usr/include/c++/4.4/bits/vector.tcc,libstdc++6-4.4-dev
/usr/include/c++/4.4/set,/usr/include/c++/4.4/set,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_tree.h,/usr/include/c++/4.4/bits/stl_tree.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_set.h,/usr/include/c++/4.4/bits/stl_set.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_multiset.h,/usr/include/c++/4.4/bits/stl_multiset.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/map,/usr/include/c++/4.4/map,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_map.h,/usr/include/c++/4.4/bits/stl_map.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_multimap.h,/usr/include/c++/4.4/bits/stl_multimap.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/algorithm,/usr/include/c++/4.4/algorithm,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_algo.h,/usr/include/c++/4.4/bits/stl_algo.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/cstdlib,/usr/include/c++/4.4/cstdlib,libstdc++6-4.4-dev
/usr/include/stdlib.h,/usr/include/stdlib.h,libc6-dev
/usr/include/bits/waitflags.h,/usr/include/bits/waitflags.h,libc6-dev
/usr/include/bits/waitstatus.h,/usr/include/bits/waitstatus.h,libc6-dev
/usr/include/sys/types.h,/usr/include/sys/types.h,libc6-dev
/usr/include/sys/select.h,/usr/include/sys/select.h,libc6-dev
/usr/include/bits/select.h,/usr/include/bits/select.h,libc6-dev
/usr/include/sys/sysmacros.h,/usr/include/sys/sysmacros.h,libc6-dev
/usr/include/alloca.h,/usr/include/alloca.h,libc6-dev
/usr/include/c++/4.4/bits/algorithmfwd.h,/usr/include/c++/4.4/bits/algorithmfwd.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_heap.h,/usr/include/c++/4.4/bits/stl_heap.h,libstdc++6-4.4-dev
/usr/include/c++/4.4/bits/stl_tempbuf.h,/usr/include/c++/4.4/bits/stl_tempbuf.h,libstdc++6-4.4-dev
/usr/include/libio.h,/usr/include/libio.h,libc6-dev
/usr/include/_G_config.h,/usr/include/_G_config.h,libc6-dev
/usr/include/bits/stdio_lim.h,/usr/include/bits/stdio_lim.h,libc6-dev
/usr/include/bits/sys_errlist.h,/usr/include/bits/sys_errlist.h,libc6-dev
/usr/include/bits/stdio.h,/usr/include/bits/stdio.h,libc6-dev
/usr/include/assert.h,/usr/include/assert.h,libc6-dev
/usr/include/string.h,/usr/include/string.h,libc6-dev
/usr/include/errno.h,/usr/include/errno.h,libc6-dev
/usr/include/bits/errno.h,/usr/include/bits/errno.h,libc6-dev
/usr/include/linux/errno.h,/usr/include/linux/errno.h,linux-libc-dev
/usr/include/asm/errno.h,/usr/include/asm/errno.h,linux-libc-dev
/usr/include/asm-generic/errno.h,/usr/include/asm-generic/errno.h,linux-libc-dev
/usr/include/asm-generic/errno-base.h,/usr/include/asm-generic/errno-base.h,linux-libc-dev
/usr/include/sys/stat.h,/usr/include/sys/stat.h,libc6-dev
/usr/include/bits/stat.h,/usr/include/bits/stat.h,libc6-dev
/usr/include/fcntl.h,/usr/include/fcntl.h,libc6-dev
/usr/include/bits/fcntl.h,/usr/include/bits/fcntl.h,libc6-dev
/usr/include/bits/uio.h,/usr/include/bits/uio.h,libc6-dev
/usr/lib/gcc/i486-linux-gnu/4.4.5/include-fixed/limits.h,/usr/lib/gcc/i486-linux-gnu/4.4/include-fixed/limits.h,gcc-4.4
/usr/lib/gcc/i486-linux-gnu/4.4.5/include-fixed/syslimits.h,/usr/lib/gcc/i486-linux-gnu/4.4/include-fixed/syslimits.h,gcc-4.4
/usr/include/limits.h,/usr/include/limits.h,libc6-dev
/usr/include/bits/posix1_lim.h,/usr/include/bits/posix1_lim.h,libc6-dev
/usr/include/bits/local_lim.h,/usr/include/bits/local_lim.h,libc6-dev
/usr/include/linux/limits.h,/usr/include/linux/limits.h,linux-libc-dev
/usr/include/bits/posix2_lim.h,/usr/include/bits/posix2_lim.h,libc6-dev
/usr/include/bits/xopen_lim.h,/usr/include/bits/xopen_lim.h,libc6-dev
/usr/include/stdint.h,/usr/include/stdint.h,libc6-dev
/usr/lib/libopcodes-2.20.1-system.20100303.so,/usr/lib/libopcodes-2.20.1-system.20100303.so,binutils
/usr/lib/libbfd-2.20.1-system.20100303.so,/usr/lib/libbfd-2.20.1-system.20100303.so,binutils
/usr/lib/libz.so.1,/usr/lib/libz.so.1.2.3.4,zlib1g
/lib/libacl.so.1,/lib/libacl.so.1.1.0,libacl1
/lib/libattr.so.1,/lib/libattr.so.1.1.0,libattr1
/tmp/ccnDVAMK.c,/tmp/ccnDVAMK.c,temp
/tmp/ccQWjEol.o,/tmp/ccQWjEol.o,temp
/tmp/cc1srnTV.ld,/tmp/cc1srnTV.ld,temp
/tmp/ccYzxwnw.le,/tmp/ccYzxwnw.le,temp
/usr/lib/crt1.o,/usr/lib/crt1.o,libc6-dev
/usr/lib/crti.o,/usr/lib/crti.o,libc6-dev
/usr/lib/gcc/i486-linux-gnu/4.4.5/crtbegin.o,/usr/lib/gcc/i486-linux-gnu/4.4/crtbegin.o,gcc-4.4
/usr/lib/gcc/i486-linux-gnu/4.4.5/libstdc++.so,/usr/lib/libstdc++.so.6.0.13,libstdc++6
/usr/lib/libm.so,/lib/libm-2.11.3.so,libc6
/usr/lib/gcc/i486-linux-gnu/4.4.5/libgcc_s.so,/lib/libgcc_s.so.1,libgcc1
/usr/lib/gcc/i486-linux-gnu/4.4.5/libgcc.a,/usr/lib/gcc/i486-linux-gnu/4.4/libgcc.a,gcc-4.4
/usr/lib/libc.so,/usr/lib/libc.so,libc6-dev
/usr/lib/libc_nonshared.a,/usr/lib/libc_nonshared.a,libc6-dev
/lib/ld-linux.so.2,/lib/ld-2.11.3.so,libc6
/usr/lib/gcc/i486-linux-gnu/4.4.5/crtend.o,/usr/lib/gcc/i486-linux-gnu/4.4/crtend.o,gcc-4.4
/usr/lib/crtn.o,/usr/lib/crtn.o,libc6-dev
